Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Source
1999-05-04 00:00:00-04:00,52.313507784746896,53.17392732068023,48.18349401226688,48.441619873046875,22320900,0.0,0.0,Investing.com (via proxy)
1999-05-05 00:00:00-04:00,48.09746292831669,48.09746292831669,45.602245710210816,47.58121109008789,7565700,0.0,0.0,Investing.com (via proxy)
1999-05-06 00:00:00-04:00,46.8068225513167,47.753284036729355,46.16150790217171,46.76380157470703,2905700,0.0,0.0,Investing.com (via proxy)
1999-05-07 00:00:00-04:00,46.76378969317946,51.53911688355933,45.9463913452766,51.022865295410156,4862300,0.0,0.0,Investing.com (via proxy)
1999-05-10 00:00:00-04:00,50.506656636609954,50.59269864110163,48.35560652431822,48.65675354003906,2589400,0.0,0.0,Investing.com (via proxy)
1999-05-11 00:00:00-04:00,48.18350246733269,49.00090116990351,47.839334592566026,48.613712310791016,1839800,0.0,0.0,Investing.com (via proxy)
1999-05-12 00:00:00-04:00,48.87184236487564,51.53914362070512,47.58121272495815,50.592681884765625,2659300,0.0,0.0,Investing.com (via proxy)
1999-05-13 00:00:00-04:00,50.420595906923,51.79726746752158,49.90434407169853,50.3775749206543,1142900,0.0,0.0,Investing.com (via proxy)
1999-05-14 00:00:00-04:00,49.043890595542244,49.73222590214635,47.53815711234577,48.31253433227539,2058400,0.0,0.0,Investing.com (via proxy)
1999-05-17 00:00:00-04:00,47.58119014052094,48.35556755691278,46.806812724129095,47.237022399902344,2075000,0.0,0.0,Investing.com (via proxy)
1999-05-18 00:00:00-04:00,46.978896594438396,48.48463045964475,46.89285465928374,47.237022399902344,1407100,0.0,0.0,Investing.com (via proxy)
1999-05-19 00:00:00-04:00,47.75331381960319,48.05446084369078,47.32310378519235,47.71029281616211,727400,0.0,0.0,Investing.com (via proxy)
1999-05-20 00:00:00-04:00,47.88234372112825,48.26953248437187,47.064945220947266,47.064945220947266,520800,0.0,0.0,Investing.com (via proxy)
1999-05-21 00:00:00-04:00,46.892852324026606,47.36608294381036,46.46264266967774,46.462642669677734,936200,0.0,0.0,Investing.com (via proxy)
1999-05-24 00:00:00-04:00,46.11850264699836,46.2905866120991,44.741830926192435,44.95693588256836,1493000,0.0,0.0,Investing.com (via proxy)
1999-05-25 00:00:00-04:00,44.13954096062239,45.38714981818384,44.05349897044574,44.397666931152344,1662400,0.0,0.0,Investing.com (via proxy)
1999-05-26 00:00:00-04:00,45.17203956250324,45.86037540345567,43.408178970062636,45.47318649291992,1602900,0.0,0.0,Investing.com (via proxy)
1999-05-27 00:00:00-04:00,44.741826919611974,46.63475036621094,44.52672198249845,46.63475036621094,1220500,0.0,0.0,Investing.com (via proxy)
1999-05-28 00:00:00-04:00,46.634738644878034,47.366095247242356,46.11848692556204,46.76380157470703,901900,0.0,0.0,Investing.com (via proxy)
1999-06-01 00:00:00-04:00,45.86037078084825,45.86037078084825,43.752342480415265,44.182552337646484,953900,0.0,0.0,Investing.com (via proxy)
1999-06-02 00:00:00-04:00,43.881395437971875,44.09650031756978,42.676808112223625,43.537227630615234,2204300,0.0,0.0,Investing.com (via proxy)
1999-06-03 00:00:00-04:00,44.05347495088409,44.18253786577925,43.45118134803997,43.79534912109375,852600,0.0,0.0,Investing.com (via proxy)
