Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Source
1999-07-19 00:00:00-04:00,46.9789080272163,48.69974714909235,46.9789080272163,47.79630661010742,646100,0.0,0.0,MarketWatch (via proxy)
1999-07-20 00:00:00-04:00,47.58120759036563,48.48464824081561,46.720787923270414,46.89287185668945,886100,0.0,0.0,MarketWatch (via proxy)
1999-07-21 00:00:00-04:00,46.806813726548114,46.84983469504678,46.2045201675668,46.72077178955078,626100,0.0,0.0,MarketWatch (via proxy)
1999-07-22 00:00:00-04:00,46.89286407671477,46.97890602914911,45.77431869506836,45.77431869506836,579500,0.0,0.0,MarketWatch (via proxy)
1999-07-23 00:00:00-04:00,45.68828046100896,45.68828046100896,44.05348323170732,44.09650421142578,767200,0.0,0.0,MarketWatch (via proxy)
1999-07-26 00:00:00-04:00,44.22556712033721,44.56973495784956,43.49421046562346,43.5372314453125,749500,0.0,0.0,MarketWatch (via proxy)
1999-07-27 00:00:00-04:00,44.22553755490834,45.25804037720192,43.58022329097486,45.08595657348633,592200,0.0,0.0,MarketWatch (via proxy)
1999-07-28 00:00:00-04:00,44.91389855102424,45.68827611224879,44.05347903855251,45.47317123413086,584800,0.0,0.0,MarketWatch (via proxy)
1999-07-29 00:00:00-04:00,45.08598530109112,45.08598530109112,44.39764964763935,44.741817474365234,646000,0.0,0.0,MarketWatch (via proxy)
1999-07-30 00:00:00-04:00,44.74181980618698,44.74181980618698,43.79535823336379,44.26858901977539,629600,0.0,0.0,MarketWatch (via proxy)
1999-08-02 00:00:00-04:00,44.22557820941679,44.44068316179722,42.93494849513419,43.2360954284668,566400,0.0,0.0,MarketWatch (via proxy)
1999-08-03 00:00:00-04:00,43.23608449404678,43.23608449404678,41.816392167376584,41.859413146972656,837700,0.0,0.0,MarketWatch (via proxy)
1999-08-04 00:00:00-04:00,41.687325346469876,42.33263998031616,41.30013656616211,41.30013656616211,1281600,0.0,0.0,MarketWatch (via proxy)
1999-08-05 00:00:00-04:00,41.171082448355754,41.30014540273932,39.794410934931115,40.78389358520508,1539900,0.0,0.0,MarketWatch (via proxy)
1999-08-06 00:00:00-04:00,40.568781729804144,40.568781729804144,38.546795789930556,38.71887969970703,1308500,0.0,0.0,MarketWatch (via proxy)
1999-08-09 00:00:00-04:00,38.89096684471891,39.57930254108562,38.4177360534668,38.4177360534668,1347500,0.0,0.0,MarketWatch (via proxy)
1999-08-10 00:00:00-04:00,38.802330117476615,39.44903561943456,38.06939721525761,39.31969451904297,1817400,0.12,0.0,MarketWatch (via proxy)
1999-08-11 00:00:00-04:00,39.923268938452246,42.46697613863441,39.621473168939104,42.42386245727539,1369200,0.0,0.0,MarketWatch (via proxy)
1999-08-12 00:00:00-04:00,42.38075614245618,42.89812040869165,41.777164498514786,41.8633918762207,832800,0.0,0.0,MarketWatch (via proxy)
1999-08-13 00:00:00-04:00,43.0705646023892,43.6310424200379,42.81188253270518,43.54481506347656,557400,0.0,0.0,MarketWatch (via proxy)
1999-08-16 00:00:00-04:00,43.45858376353208,43.45858376353208,41.99271883500025,43.37235641479492,762600,0.0,0.0,MarketWatch (via proxy)
1999-08-17 00:00:00-04:00,43.6310461892022,44.49331982930501,43.199909369150795,43.45859146118164,936900,0.0,0.0,MarketWatch (via proxy)
1999-08-18 00:00:00-04:00,43.45858730978091,43.45858730978091,42.1220632952936,42.984336853027344,819300,0.0,0.0,MarketWatch (via proxy)
1999-08-19 00:00:00-04:00,42.510086028588,43.11367751378093,41.94960822090884,42.46697235107422,624600,0.0,0.0,MarketWatch (via proxy)
1999-08-20 00:00:00-04:00,42.639427429933846,43.415473631894216,42.510086396273785,42.984336853027344,439600,0.0,0.0,MarketWatch (via proxy)
1999-08-23 00:00:00-04:00,43.32923937874365,44.01905811512166,43.19989836567277,43.88971710205078,837200,0.0,0.0,MarketWatch (via proxy)
1999-08-24 00:00:00-04:00,43.84661860724388,44.83823338400555,43.329254375889974,43.76039123535156,894200,0.0,0.0,MarketWatch (via proxy)
1999-08-25 00:00:00-04:00,43.54483053088188,44.3639907091856,42.98435251414776,44.14842224121094,449900,0.0,0.0,MarketWatch (via proxy)
1999-08-26 00:00:00-04:00,44.14839859312749,44.7519899801429,43.28612518310547,43.28612518310547,378400,0.0,0.0,MarketWatch (via proxy)
1999-08-27 00:00:00-04:00,43.458586933891176,43.458586933891176,42.42385867356044,42.46697235107422,265300,0.0,0.0,MarketWatch (via proxy)
1999-08-30 00:00:00-04:00,42.59632810827804,42.59632810827804,40.914894104003906,40.914894104003906,438100,0.0,0.0,MarketWatch (via proxy)
1999-08-31 00:00:00-04:00,41.04423151444741,41.73405053149695,40.48375356309466,41.25979995727539,496600,0.0,0.0,MarketWatch (via proxy)
1999-09-01 00:00:00-04:00,41.77716054965795,41.86338791921349,41.25979633232472,41.604705810546875,560100,0.0,0.0,MarketWatch (via proxy)
1999-09-02 00:00:00-04:00,41.044212180350904,41.69091720420097,40.613075497784195,40.87175750732422,727600,0.0,0.0,MarketWatch (via proxy)
1999-09-03 00:00:00-04:00,41.90649528881111,43.54481506347656,41.90649528881111,43.54481506347656,754900,0.0,0.0,MarketWatch (via proxy)
1999-09-07 00:00:00-04:00,43.45858740234375,44.45020199584961,43.07056430053711,43.113677978515625,813600,0.0,0.0,MarketWatch (via proxy)
1999-09-08 00:00:00-04:00,43.0705719451447,43.88973197212943,42.85500351699082,43.15679931640625,732100,0.0,0.0,MarketWatch (via proxy)
1999-09-09 00:00:00-04:00,43.11367374682716,43.15678742057399,42.07894557690331,42.596309661865234,448800,0.0,0.0,MarketWatch (via proxy)
1999-09-10 00:00:00-04:00,43.027443366690754,43.523250579833984,42.51007931819347,43.523250579833984,636300,0.0,0.0,MarketWatch (via proxy)
1999-09-13 00:00:00-04:00,42.89810558679838,43.32924232636419,42.76876456492863,42.8549919128418,250700,0.0,0.0,MarketWatch (via proxy)
1999-09-14 00:00:00-04:00,42.33763414081774,42.33763414081774,40.52685956453022,40.9579963684082,1160600,0.0,0.0,MarketWatch (via proxy)
1999-09-15 00:00:00-04:00,41.47536004036825,41.47536004036825,40.05260860447204,40.22506332397461,970200,0.0,0.0,MarketWatch (via proxy)
1999-09-16 00:00:00-04:00,40.397525498048196,40.78554868853105,39.621479117082494,39.7939338684082,753200,0.0,0.0,MarketWatch (via proxy)
1999-09-17 00:00:00-04:00,40.440636228944456,41.4322509765625,40.354408859586364,41.4322509765625,1116700,0.0,0.0,MarketWatch (via proxy)
1999-09-20 00:00:00-04:00,41.43224369253151,41.906494140625,41.044220598636834,41.906494140625,721800,0.0,0.0,MarketWatch (via proxy)
1999-09-21 00:00:00-04:00,41.77714445827879,42.59630415353916,40.26816607227285,40.78553009033203,2369100,0.0,0.0,MarketWatch (via proxy)
1999-09-22 00:00:00-04:00,41.34602780201141,42.76877954076676,40.74243615526672,42.29452896118164,1534700,0.0,0.0,MarketWatch (via proxy)
1999-09-23 00:00:00-04:00,42.596320753107335,42.94123023288958,41.906501793542844,41.949615478515625,889800,0.0,0.0,MarketWatch (via proxy)
1999-09-24 00:00:00-04:00,42.1220631142317,42.898109312856235,41.99272208112761,42.72565460205078,831400,0.0,0.0,MarketWatch (via proxy)
1999-09-27 00:00:00-04:00,42.76876809367068,43.199904868808495,42.25140396350531,42.46697235107422,624700,0.0,0.0,MarketWatch (via proxy)
1999-09-28 00:00:00-04:00,42.29452173393893,42.941226959228516,42.12206700719504,42.941226959228516,819900,0.0,0.0,MarketWatch (via proxy)
1999-09-29 00:00:00-04:00,43.02745396875049,43.286136056738975,42.16518034212223,42.3807487487793,800900,0.0,0.0,MarketWatch (via proxy)
1999-09-30 00:00:00-04:00,42.72565413303062,43.113677228083375,42.078948974609375,42.078948974609375,1113400,0.0,0.0,MarketWatch (via proxy)
1999-10-01 00:00:00-04:00,42.0789559030986,42.251410640406384,40.22506747703996,40.82865905761719,793300,0.0,0.0,MarketWatch (via proxy)
1999-10-04 00:00:00-04:00,41.04421737346244,42.55319595336914,41.04421737346244,42.55319595336914,739400,0.0,0.0,MarketWatch (via proxy)
1999-10-05 00:00:00-04:00,42.85499959585657,43.631045866204076,42.3376354156249,42.941226959228516,1040500,0.0,0.0,MarketWatch (via proxy)
1999-10-06 00:00:00-04:00,42.85501143336296,44.14842224121094,42.6394429653883,44.14842224121094,944200,0.0,0.0,MarketWatch (via proxy)
1999-10-07 00:00:00-04:00,44.14841818125618,44.23464556051645,43.58794021606445,43.58794021606445,366300,0.0,0.0,MarketWatch (via proxy)
1999-10-08 00:00:00-04:00,43.113671206775415,44.10528564453125,42.68253449470766,44.10528564453125,488800,0.0,0.0,MarketWatch (via proxy)
1999-10-11 00:00:00-04:00,43.9759368447256,44.105277835445385,43.80348219043256,43.932823181152344,229300,0.0,0.0,MarketWatch (via proxy)
1999-10-12 00:00:00-04:00,43.932818775498994,43.97593243474875,43.28611388675269,43.41545486450195,644200,0.0,0.0,MarketWatch (via proxy)
1999-10-13 00:00:00-04:00,43.027449873627205,43.19990458253954,41.86338058846896,42.078948974609375,393000,0.0,0.0,MarketWatch (via proxy)
1999-10-14 00:00:00-04:00,41.73403260015672,43.156783711525705,40.61307717907813,42.768760681152344,1016000,0.0,0.0,MarketWatch (via proxy)
1999-10-15 00:00:00-04:00,41.734035060994294,41.82026240616164,40.18194284798211,41.216670989990234,1088000,0.0,0.0,MarketWatch (via proxy)
1999-10-18 00:00:00-04:00,41.56157619943095,41.56157619943095,39.96637047393413,40.87175750732422,732700,0.0,0.0,MarketWatch (via proxy)
1999-10-19 00:00:00-04:00,41.04421665357506,42.07894480450553,41.04421665357506,41.64780807495117,1082700,0.0,0.0,MarketWatch (via proxy)
1999-10-20 00:00:00-04:00,41.73403618692869,43.027446399333506,41.73403618692869,42.596309661865234,499800,0.0,0.0,MarketWatch (via proxy)
1999-10-21 00:00:00-04:00,42.33367163925248,42.722450256347656,42.24727639100911,42.722450256347656,281900,0.12,0.0,MarketWatch (via proxy)
1999-10-22 00:00:00-04:00,43.37040409059015,45.443889545120356,43.3272064769541,45.27109909057617,1644700,0.0,0.0,MarketWatch (via proxy)
1999-10-25 00:00:00-04:00,44.88234334811568,44.92554098367691,43.71600718796253,44.234378814697266,665000,0.0,0.0,MarketWatch (via proxy)
1999-10-26 00:00:00-04:00,43.88878610763319,44.62314571770185,42.722450256347656,42.722450256347656,650200,0.0,0.0,MarketWatch (via proxy)
1999-10-27 00:00:00-04:00,42.89525576841484,44.75275425586885,42.85205812917172,44.493568420410156,1412500,0.0,0.0,MarketWatch (via proxy)
1999-10-28 00:00:00-04:00,44.57994922002157,50.10924524731106,44.57994922002157,49.76366424560547,3983400,0.0,0.0,MarketWatch (via proxy)
1999-10-29 00:00:00-04:00,49.80686950683594,50.97320556640625,48.51094055175781,49.072509765625,2490500,0.0,0.0,MarketWatch (via proxy)
1999-11-01 00:00:00-05:00,48.72690932815139,49.07249024537233,47.90615464975168,47.9493522644043,949300,0.0,0.0,MarketWatch (via proxy)
1999-11-02 00:00:00-05:00,47.819755738781346,49.590857803180654,47.77655812745453,48.208534240722656,543000,0.0,0.0,MarketWatch (via proxy)
1999-11-03 00:00:00-05:00,48.25171602422541,48.29491362138228,47.2149736924605,47.517356872558594,924000,0.0,0.0,MarketWatch (via proxy)
1999-11-04 00:00:00-05:00,48.165344333478686,48.89970384349585,47.99255386053347,48.46772766113281,570400,0.0,0.0,MarketWatch (via proxy)
1999-11-05 00:00:00-05:00,49.763668147662216,51.36198040587706,49.2452966044574,50.93000411987305,1304900,0.0,0.0,MarketWatch (via proxy)
1999-11-08 00:00:00-05:00,50.800426561538494,50.800426561538494,50.10926429539511,50.4548454284668,651600,0.0,0.0,MarketWatch (via proxy)
1999-11-09 00:00:00-05:00,50.8004072371773,50.84360486237899,49.59087373153023,49.677268981933594,695600,0.0,0.0,MarketWatch (via proxy)
1999-11-10 00:00:00-05:00,49.07250223565785,50.28203574146632,48.81331648441318,49.72046661376953,678700,0.0,0.0,MarketWatch (via proxy)
1999-11-11 00:00:00-05:00,49.76365314298273,50.800395916794876,49.46126983395419,50.67080307006836,574300,0.0,0.0,MarketWatch (via proxy)
1999-11-12 00:00:00-05:00,51.102791388580414,55.1633682191185,50.973198511010054,55.12017059326172,2227700,0.0,0.0,MarketWatch (via proxy)
1999-11-15 00:00:00-05:00,54.42898915364192,55.249743751990486,53.39224650309636,53.91061782836914,997100,0.0,0.0,MarketWatch (via proxy)
1999-11-16 00:00:00-05:00,54.169819491404404,57.36644360812205,54.169819491404404,57.23685073852539,1505100,0.0,0.0,MarketWatch (via proxy)
1999-11-17 00:00:00-05:00,56.070530012659646,56.243320551989875,54.299426984524786,54.9905891418457,1245400,0.0,0.0,MarketWatch (via proxy)
1999-11-18 00:00:00-05:00,55.163383448207554,56.07053384163932,54.77460470816537,55.422569274902344,1111500,0.0,0.0,MarketWatch (via proxy)
1999-11-19 00:00:00-05:00,55.292980203039484,55.89774717401023,55.03379435833774,55.24978256225586,329600,0.0,0.0,MarketWatch (via proxy)
1999-11-22 00:00:00-05:00,54.94739530675552,55.46576696059283,54.25623310163909,55.076988220214844,329900,0.0,0.0,MarketWatch (via proxy)
1999-11-23 00:00:00-05:00,55.24974366399636,55.72491737807295,53.56503685954299,53.73782730102539,656300,0.0,0.0,MarketWatch (via proxy)
1999-11-24 00:00:00-05:00,53.5650481435816,53.737838621464114,53.04667670993403,53.30586242675781,515700,0.0,0.0,MarketWatch (via proxy)
1999-11-26 00:00:00-05:00,53.349056274734785,53.73783482248589,52.96027772698368,53.43545150756836,107600,0.0,0.0,MarketWatch (via proxy)
1999-11-29 00:00:00-05:00,53.39227294921875,53.39227294921875,51.405181884765625,51.4915771484375,517900,0.0,0.0,MarketWatch (via proxy)
1999-11-30 00:00:00-05:00,51.6643790627478,53.30588943430667,51.49158849732055,51.92356491088867,925000,0.0,0.0,MarketWatch (via proxy)
1999-12-01 00:00:00-05:00,51.664360190337554,52.65790557861328,51.664360190337554,52.65790557861328,500000,0.0,0.0,MarketWatch (via proxy)
1999-12-02 00:00:00-05:00,52.70108456765451,53.65143199428435,52.70108456765451,53.56503677368164,453600,0.0,0.0,MarketWatch (via proxy)
1999-12-03 00:00:00-05:00,54.25621422326611,55.76813102088898,54.16981897768767,54.64499282836914,669500,0.0,0.0,MarketWatch (via proxy)
1999-12-06 00:00:00-05:00,54.73137207464738,54.81776729497042,52.91707244786349,53.21945571899414,295100,0.0,0.0,MarketWatch (via proxy)
1999-12-07 00:00:00-05:00,53.39225474471751,55.940914154052734,53.39225474471751,55.940914154052734,883100,0.0,0.0,MarketWatch (via proxy)
1999-12-08 00:00:00-05:00,56.54569227099419,56.54569227099419,55.29296112060547,55.29296112060547,732200,0.0,0.0,MarketWatch (via proxy)
1999-12-09 00:00:00-05:00,55.81133263111115,56.848075652122496,55.120170617103575,55.29296112060547,1205700,0.0,0.0,MarketWatch (via proxy)
1999-12-10 00:00:00-05:00,55.29297247165587,56.977680226651636,54.9905890284515,56.675296783447266,1386300,0.0,0.0,MarketWatch (via proxy)
1999-12-13 00:00:00-05:00,56.3297157026118,57.323261301660935,56.027332259422934,56.7184944152832,938500,0.0,0.0,MarketWatch (via proxy)
1999-12-14 00:00:00-05:00,56.28650639246381,56.28650639246381,53.78104409717378,54.42900848388672,1105800,0.0,0.0,MarketWatch (via proxy)
1999-12-15 00:00:00-05:00,53.73785400390625,54.9473876953125,53.73785400390625,54.90419006347656,1073800,0.0,0.0,MarketWatch (via proxy)
1999-12-16 00:00:00-05:00,54.73138415595322,54.94737225443765,53.73783890292487,54.299407958984375,307900,0.0,0.0,MarketWatch (via proxy)
1999-12-17 00:00:00-05:00,54.34262833034072,55.68175510159713,54.21303541699333,55.422569274902344,542100,0.0,0.0,MarketWatch (via proxy)
1999-12-20 00:00:00-05:00,56.67530060979246,57.798439188949935,55.8113478565944,56.588905334472656,1302600,0.0,0.0,MarketWatch (via proxy)
1999-12-21 00:00:00-05:00,55.72492606851585,57.36643551859616,54.94736896058307,55.940914154052734,1189900,0.0,0.0,MarketWatch (via proxy)
1999-12-22 00:00:00-05:00,55.984138614430144,56.243324441348804,54.68820947983686,55.076988220214844,526800,0.0,0.0,MarketWatch (via proxy)
1999-12-23 00:00:00-05:00,55.98413848876953,56.977684156394304,55.768150300155455,55.98413848876953,532000,0.0,0.0,MarketWatch (via proxy)
1999-12-27 00:00:00-05:00,55.63855354675154,57.28006366691967,55.63855354675154,56.7184944152832,389200,0.0,0.0,MarketWatch (via proxy)
1999-12-28 00:00:00-05:00,56.718483234854304,59.22394555596745,56.718483234854304,58.74877166748047,821800,0.0,0.0,MarketWatch (via proxy)
1999-12-29 00:00:00-05:00,59.09434923258695,60.9518470520323,59.007953985170886,60.8222541809082,794800,0.0,0.0,MarketWatch (via proxy)
1999-12-30 00:00:00-05:00,62.20455632613877,64.19164631989042,61.902173066220044,63.71647262573242,969200,0.0,0.0,MarketWatch (via proxy)
1999-12-31 00:00:00-05:00,63.54366430068696,65.53075373497086,63.241281125904635,65.0987777709961,383500,0.0,0.0,MarketWatch (via proxy)
2000-01-03 00:00:00-05:00,65.09882303981686,65.22841591912639,60.64946751685659,61.038246154785156,1822600,0.0,0.0,MarketWatch (via proxy)
2000-01-04 00:00:00-05:00,60.131075441297085,60.47665633463787,56.8480569545596,57.19363784790039,1647700,0.0,0.0,MarketWatch (via proxy)
2000-01-05 00:00:00-05:00,55.89771603857848,56.588877906134314,54.16981136968888,54.5153923034668,1516600,0.0,0.0,MarketWatch (via proxy)
2000-01-06 00:00:00-05:00,54.34263908247093,58.403217837440934,54.34263908247093,56.84810256958008,1845100,0.0,0.0,MarketWatch (via proxy)
2000-01-07 00:00:00-05:00,57.409648872161796,57.496044130058195,55.20656979580344,57.06406784057617,1127400,0.0,0.0,MarketWatch (via proxy)
2000-01-10 00:00:00-05:00,56.50250983344184,58.66239170780889,56.50250983344184,58.316810607910156,803100,0.0,0.0,MarketWatch (via proxy)
2000-01-11 00:00:00-05:00,58.74878694313628,59.61273969230005,58.446403480928964,58.61919403076172,808600,0.0,0.0,MarketWatch (via proxy)
2000-01-12 00:00:00-05:00,58.144020057960795,59.439949182581024,57.6256484081127,58.316810607910156,916100,0.0,0.0,MarketWatch (via proxy)
2000-01-13 00:00:00-05:00,58.83515534598447,58.83515534598447,57.28004110776462,58.40317916870117,711000,0.0,0.0,MarketWatch (via proxy)
2000-01-14 00:00:00-05:00,59.09434130592068,60.087886517935424,58.96474845217962,59.18073654174805,607000,0.0,0.0,MarketWatch (via proxy)
2000-01-18 00:00:00-05:00,58.74874943794964,61.59979169008543,58.57595899842626,60.044677734375,1095700,0.0,0.0,MarketWatch (via proxy)
2000-01-19 00:00:00-05:00,60.04472717568332,61.772632993688596,59.95833188478306,60.519901275634766,636900,0.0,0.0,MarketWatch (via proxy)
2000-01-20 00:00:00-05:00,60.21361989524147,60.862473557905716,58.742884926535865,59.47825241088867,621800,0.12,0.0,MarketWatch (via proxy)
2000-01-21 00:00:00-05:00,59.65124996694485,59.65124996694485,58.52657085226714,59.30519485473633,542500,0.0,0.0,MarketWatch (via proxy)
2000-01-24 00:00:00-05:00,60.55967581746046,60.55967581746046,56.4070123328346,56.580039978027344,712900,0.0,0.0,MarketWatch (via proxy)
2000-01-25 00:00:00-05:00,57.44515422701657,58.26703519863805,57.01258529458422,58.050750732421875,749300,0.0,0.0,MarketWatch (via proxy)
2000-01-26 00:00:00-05:00,58.22380211805824,61.25178588348475,58.22380211805824,61.078758239746094,1086600,0.0,0.0,MarketWatch (via proxy)
2000-01-27 00:00:00-05:00,61.07874887444999,62.24668529060449,60.64617983142981,61.59783172607422,702000,0.0,0.0,MarketWatch (via proxy)
2000-01-28 00:00:00-05:00,60.559643822154776,60.90569892970995,59.60799227637806,60.21358871459961,776800,0.0,0.0,MarketWatch (via proxy)
2000-01-31 00:00:00-05:00,60.21362675228353,63.45789543505743,59.86757142612098,63.41463851928711,801800,0.0,0.0,MarketWatch (via proxy)
2000-02-01 00:00:00-05:00,64.27974672709425,64.36626051811322,62.63598469773384,63.155067443847656,813100,0.0,0.0,MarketWatch (via proxy)
